epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
688,1750.79,1.12958,0.56014,0.79876,0.71533,0.54167,0.62233,0.18909,3.02416,1.12716,1.43259,0.00110011,0.00110011,0.00110011
689,1753.31,1.23379,0.53857,0.84761,0.68685,0.58333,0.63655,0.1902,3.04397,1.0484,1.48135,0.00109929,0.00109929,0.00109929
690,1755.82,1.19882,0.54015,0.84297,0.67933,0.61816,0.62509,0.18181,2.98868,1.00842,1.47026,0.00109846,0.00109846,0.00109846
691,1758.47,1.31479,0.5572,0.8375,0.77022,0.6987,0.75083,0.19348,2.98466,1.00051,1.48557,0.00109764,0.00109764,0.00109764
692,1760.99,1.19001,0.53905,0.82947,0.67987,0.70833,0.68359,0.20199,2.89117,0.93669,1.44965,0.00109681,0.00109681,0.00109681
693,1763.46,1.17342,0.52718,0.85524,0.74557,0.75,0.6748,0.19632,2.91393,0.93152,1.48911,0.00109599,0.00109599,0.00109599
694,1766.02,1.21182,0.52387,0.85407,0.72011,0.66667,0.63103,0.18385,2.87633,0.95538,1.45779,0.00109516,0.00109516,0.00109516
695,1768.6,1.2096,0.53512,0.83496,0.73816,0.70491,0.61045,0.18457,2.9852,0.95028,1.50408,0.00109434,0.00109434,0.00109434
696,1771.3,1.22748,0.53263,0.84624,0.68969,0.66667,0.63477,0.18582,3.02648,0.88657,1.47864,0.00109351,0.00109351,0.00109351
697,1773.85,1.23833,0.5477,0.84587,0.69044,0.66667,0.64997,0.17366,2.99533,0.88911,1.43037,0.00109269,0.00109269,0.00109269
698,1776.44,1.21341,0.60645,0.82416,0.73267,0.58333,0.59878,0.16864,3.07089,0.96912,1.45501,0.00109186,0.00109186,0.00109186
699,1778.99,1.1787,0.53051,0.83646,0.69245,0.625,0.58722,0.19141,2.93697,0.99569,1.42571,0.00109103,0.00109103,0.00109103
700,1781.51,1.10488,0.50914,0.78539,0.73546,0.625,0.72178,0.22481,2.91787,1.04755,1.43513,0.00109021,0.00109021,0.00109021
701,1784.01,1.07081,0.48824,0.7869,0.71428,0.62498,0.57978,0.20954,2.97283,1.08395,1.46206,0.00108938,0.00108938,0.00108938
702,1786.54,1.17587,0.53873,0.82675,0.66444,0.58333,0.56157,0.19079,2.99897,1.04889,1.48808,0.00108856,0.00108856,0.00108856
703,1789.14,1.13816,0.51952,0.83166,0.66427,0.65979,0.6082,0.20533,2.9366,1.03468,1.47109,0.00108773,0.00108773,0.00108773
704,1791.68,1.17984,0.52836,0.84552,0.64053,0.58333,0.57034,0.20826,2.92825,1.08,1.47586,0.00108691,0.00108691,0.00108691
705,1794.21,1.24105,0.52354,0.85535,0.70937,0.625,0.61319,0.21542,2.83294,1.01919,1.40307,0.00108608,0.00108608,0.00108608
706,1796.76,1.16439,0.51244,0.84165,0.71674,0.73837,0.68,0.24675,2.71868,0.99917,1.32278,0.00108526,0.00108526,0.00108526
707,1799.25,1.15696,0.52694,0.82878,0.7174,0.74073,0.65389,0.21983,2.7914,1.06504,1.36538,0.00108443,0.00108443,0.00108443
708,1801.76,1.15393,0.50588,0.83441,0.69137,0.66667,0.62593,0.18114,3.04257,1.15629,1.52849,0.00108361,0.00108361,0.00108361
709,1804.27,1.18011,0.55616,0.85037,0.63558,0.58333,0.54072,0.18124,3.09216,1.19057,1.55652,0.00108278,0.00108278,0.00108278
710,1806.84,1.23209,0.51816,0.83932,0.55775,0.58333,0.54055,0.17524,3.08628,1.21586,1.55979,0.00108196,0.00108196,0.00108196
711,1809.39,1.19939,0.55126,0.833,0.60098,0.625,0.53908,0.17438,3.0094,1.19368,1.52837,0.00108113,0.00108113,0.00108113
712,1811.92,1.19207,0.53309,0.83972,0.69958,0.70833,0.59205,0.19463,2.83662,1.14681,1.42316,0.00108031,0.00108031,0.00108031
713,1814.42,1.20952,0.5295,0.85336,0.78849,0.83333,0.75166,0.22842,2.73782,1.01418,1.37516,0.00107948,0.00107948,0.00107948
714,1816.92,1.14154,0.5306,0.83866,0.67174,0.70833,0.61621,0.21922,2.73881,0.94774,1.38822,0.00107866,0.00107866,0.00107866
715,1819.51,1.23442,0.56387,0.85325,0.66084,0.66667,0.56556,0.19898,2.82461,1.00089,1.44348,0.00107783,0.00107783,0.00107783
716,1822.13,1.14947,0.51819,0.84657,0.66231,0.66667,0.55992,0.18827,2.90328,1.05295,1.47943,0.00107701,0.00107701,0.00107701
717,1824.69,1.23016,0.52809,0.83867,0.66309,0.66667,0.57606,0.18737,2.90194,0.96136,1.46853,0.00107618,0.00107618,0.00107618
718,1827.29,1.13491,0.52545,0.82763,0.70471,0.70833,0.60856,0.21754,2.83472,0.91373,1.4506,0.00107536,0.00107536,0.00107536
719,1829.88,1.14469,0.50895,0.84035,0.70425,0.70833,0.63453,0.22169,2.74116,0.84369,1.38744,0.00107453,0.00107453,0.00107453
720,1832.43,1.19852,0.52219,0.83752,0.7548,0.66667,0.63092,0.22764,2.78045,0.83719,1.37343,0.00107371,0.00107371,0.00107371
721,1835.04,1.15523,0.52317,0.84225,0.77241,0.75,0.70425,0.22494,2.78884,0.83357,1.39775,0.00107288,0.00107288,0.00107288
722,1837.58,1.16976,0.51798,0.85875,0.68688,0.58333,0.60035,0.18761,2.91111,0.88418,1.4516,0.00107206,0.00107206,0.00107206
723,1840.05,1.1743,0.52836,0.841,0.67865,0.61628,0.55817,0.17221,3.01733,0.92592,1.49633,0.00107123,0.00107123,0.00107123
724,1842.58,1.08244,0.51951,0.84796,0.67416,0.54167,0.52578,0.17909,3.05526,0.98074,1.53896,0.00107041,0.00107041,0.00107041
725,1845.15,1.20514,0.54163,0.84135,0.71015,0.45833,0.47173,0.16365,3.06258,1.07576,1.52394,0.00106958,0.00106958,0.00106958
726,1847.67,1.15621,0.52752,0.8296,0.73636,0.5,0.51118,0.17527,3.07948,1.09494,1.52152,0.00106876,0.00106876,0.00106876
727,1850.18,1.09536,0.49251,0.82347,0.70641,0.54167,0.49789,0.166,3.10499,1.04304,1.54384,0.00106793,0.00106793,0.00106793
728,1852.74,1.18052,0.52658,0.8227,0.70679,0.54167,0.52017,0.16798,3.07912,1.00618,1.56302,0.00106711,0.00106711,0.00106711
729,1855.19,1.14622,0.52288,0.83918,0.66436,0.66667,0.5895,0.18295,3.0296,0.96292,1.54061,0.00106628,0.00106628,0.00106628
730,1857.75,1.15917,0.50578,0.84071,0.69206,0.66667,0.573,0.17048,2.98649,0.97124,1.5279,0.00106545,0.00106545,0.00106545
731,1860.33,1.17149,0.52861,0.83782,0.68044,0.6212,0.59081,0.17153,2.92862,0.94257,1.50709,0.00106463,0.00106463,0.00106463
732,1862.85,1.17262,0.51725,0.84351,0.66425,0.65973,0.5639,0.15908,3.03474,0.98494,1.53907,0.0010638,0.0010638,0.0010638
733,1865.37,1.10491,0.52422,0.83695,0.6564,0.58333,0.53144,0.15595,3.02999,1.05735,1.51982,0.00106298,0.00106298,0.00106298
734,1867.91,1.15504,0.53567,0.82436,0.65552,0.54167,0.57848,0.16161,3.05542,1.11681,1.51445,0.00106215,0.00106215,0.00106215
735,1870.43,1.20525,0.52928,0.83184,0.74146,0.45833,0.61448,0.17469,2.97657,1.12475,1.47238,0.00106133,0.00106133,0.00106133
736,1872.93,1.11125,0.49011,0.8364,0.74128,0.41667,0.49672,0.18404,3.01254,1.17778,1.47116,0.0010605,0.0010605,0.0010605
737,1875.41,1.21499,0.55232,0.84825,0.75833,0.54167,0.59539,0.19101,2.94468,1.19851,1.40947,0.00105968,0.00105968,0.00105968
738,1877.92,1.05965,0.48761,0.78807,0.81614,0.625,0.66761,0.19411,2.8968,1.14806,1.36487,0.00105885,0.00105885,0.00105885
739,1880.68,1.15823,0.5156,0.83112,0.83179,0.61846,0.66792,0.20361,2.90423,1.1085,1.36386,0.00105803,0.00105803,0.00105803
740,1883.28,1.15397,0.53357,0.83216,0.65945,0.66667,0.58281,0.18484,2.97414,1.0647,1.42207,0.0010572,0.0010572,0.0010572
741,1885.84,1.09106,0.53639,0.78968,0.72184,0.66667,0.68495,0.19883,2.90431,0.98943,1.41164,0.00105638,0.00105638,0.00105638
742,1888.39,1.24763,0.53661,0.83859,0.71326,0.66667,0.67241,0.20565,2.91458,0.95054,1.4157,0.00105555,0.00105555,0.00105555
743,1890.96,1.15995,0.51018,0.82776,0.70369,0.66667,0.66354,0.2049,2.89101,0.94719,1.40214,0.00105473,0.00105473,0.00105473
744,1893.51,1.19377,0.51968,0.8399,0.67012,0.625,0.58239,0.18408,3.057,0.9748,1.48164,0.0010539,0.0010539,0.0010539
745,1896.02,1.23442,0.52529,0.85308,0.69985,0.625,0.57471,0.17704,3.09466,0.98001,1.50627,0.00105308,0.00105308,0.00105308
746,1898.52,1.14523,0.52037,0.84266,0.71675,0.625,0.57131,0.16701,3.1015,1.03787,1.51456,0.00105225,0.00105225,0.00105225
747,1901.01,1.12158,0.49255,0.85162,0.75774,0.625,0.56895,0.16247,3.10846,1.1017,1.51584,0.00105143,0.00105143,0.00105143
748,1903.53,1.17234,0.52368,0.83736,0.69461,0.625,0.5869,0.18311,2.99091,1.0965,1.47149,0.0010506,0.0010506,0.0010506
749,1906.1,1.19229,0.53144,0.84356,0.70798,0.625,0.57653,0.17545,2.9878,1.05386,1.4886,0.00104978,0.00104978,0.00104978
750,1908.61,1.18889,0.52431,0.84503,0.75679,0.66667,0.57528,0.17065,2.97131,1.03766,1.47283,0.00104895,0.00104895,0.00104895
751,1911.18,1.13795,0.51785,0.8433,0.70507,0.625,0.54312,0.17212,2.96207,1.06452,1.45995,0.00104813,0.00104813,0.00104813
752,1913.78,1.12018,0.49413,0.7867,0.60223,0.58333,0.50568,0.1703,2.95125,1.11087,1.4666,0.0010473,0.0010473,0.0010473
753,1916.27,1.08532,0.49238,0.79588,0.62787,0.58333,0.5745,0.20373,2.83872,1.0912,1.41551,0.00104648,0.00104648,0.00104648
754,1918.84,1.16917,0.51193,0.85624,0.69938,0.5817,0.54808,0.17795,2.85623,1.08851,1.41638,0.00104565,0.00104565,0.00104565
755,1921.39,1.10946,0.50234,0.83982,0.74842,0.625,0.60146,0.19757,2.79816,1.03423,1.38424,0.00104483,0.00104483,0.00104483
756,1923.95,1.18739,0.53307,0.83434,0.78034,0.625,0.61216,0.1965,2.85438,1.02643,1.39256,0.001044,0.001044,0.001044
757,1926.62,1.10814,0.50891,0.83229,0.83066,0.66667,0.65819,0.20636,2.86121,0.98425,1.38861,0.00104318,0.00104318,0.00104318
758,1929.14,1.11572,0.49969,0.82879,0.8217,0.66667,0.64685,0.21625,2.8647,0.9687,1.38655,0.00104235,0.00104235,0.00104235
759,1931.73,1.16225,0.51274,0.83058,0.72089,0.625,0.57709,0.19932,2.93829,0.98078,1.42905,0.00104152,0.00104152,0.00104152
760,1934.35,1.16872,0.50342,0.85094,0.73361,0.625,0.53272,0.17099,3.0176,1.04713,1.44714,0.0010407,0.0010407,0.0010407
761,1936.92,1.2477,0.57722,0.83733,0.73956,0.54167,0.50185,0.16085,3.08656,1.0924,1.48795,0.00103987,0.00103987,0.00103987
762,1939.42,1.11978,0.51693,0.82659,0.73625,0.54167,0.53162,0.165,3.06951,1.08629,1.48739,0.00103905,0.00103905,0.00103905
763,1941.92,1.12223,0.50957,0.8382,0.78482,0.66667,0.63865,0.18933,3.01437,1.06824,1.46961,0.00103822,0.00103822,0.00103822
764,1944.46,1.08874,0.50442,0.84526,0.73318,0.70833,0.64801,0.19314,2.94313,0.99156,1.45174,0.0010374,0.0010374,0.0010374
765,1947,1.23564,0.52348,0.83501,0.76421,0.70833,0.64301,0.19002,2.94744,0.95865,1.46711,0.00103657,0.00103657,0.00103657
766,1949.54,1.14567,0.5162,0.83633,0.65122,0.62248,0.53851,0.19506,2.93199,0.95642,1.47144,0.00103575,0.00103575,0.00103575
767,1952.08,1.15166,0.51839,0.83916,0.67542,0.625,0.57895,0.17973,3.04109,1.02626,1.47177,0.00103492,0.00103492,0.00103492
768,1954.61,1.12345,0.50378,0.78216,0.67237,0.54167,0.51743,0.18132,3.01351,1.04498,1.44472,0.0010341,0.0010341,0.0010341
769,1957.07,1.1413,0.61094,0.82845,0.67286,0.58333,0.5329,0.18005,3.00585,1.06159,1.44411,0.00103327,0.00103327,0.00103327
770,1959.66,1.14637,0.4991,0.83658,0.71749,0.74105,0.68516,0.2108,2.89654,1.03028,1.40614,0.00103245,0.00103245,0.00103245
771,1962.16,1.05103,0.47948,0.78971,0.69684,0.67057,0.66166,0.19655,2.95015,1.00776,1.44369,0.00103162,0.00103162,0.00103162
772,1964.71,1.23079,0.52114,0.84178,0.73697,0.625,0.63416,0.18702,2.93531,1.00323,1.45974,0.0010308,0.0010308,0.0010308
773,1967.19,1.13112,0.52111,0.82263,0.67749,0.70049,0.63845,0.18118,2.94036,1.01315,1.46644,0.00102997,0.00102997,0.00102997
774,1969.69,1.18248,0.53007,0.84532,0.62855,0.70516,0.62778,0.19064,2.96461,1.02227,1.47365,0.00102915,0.00102915,0.00102915
775,1972.22,1.06454,0.49132,0.8316,0.61418,0.72999,0.6312,0.17872,2.98787,1.00232,1.48107,0.00102832,0.00102832,0.00102832
776,1974.85,1.20261,0.54518,0.83685,0.59426,0.54167,0.57081,0.15628,3.05894,1.00488,1.5156,0.0010275,0.0010275,0.0010275
777,1977.49,1.11365,0.49682,0.83696,0.5588,0.54167,0.54697,0.17354,3.08452,1.06187,1.5391,0.00102667,0.00102667,0.00102667
778,1979.95,1.08364,0.50127,0.7844,0.50918,0.54167,0.47506,0.16182,3.07119,1.11553,1.50824,0.00102585,0.00102585,0.00102585
779,1982.44,1.13543,0.51032,0.84492,0.54724,0.625,0.53457,0.17632,3.04499,1.06655,1.52017,0.00102502,0.00102502,0.00102502
780,1984.96,1.12706,0.51476,0.84763,0.64587,0.58333,0.54332,0.16025,3.1049,0.99359,1.54565,0.0010242,0.0010242,0.0010242
781,1987.51,1.17062,0.50786,0.83227,0.64638,0.58333,0.49638,0.15131,3.1735,1.00951,1.54794,0.00102337,0.00102337,0.00102337
782,1990.07,1.10674,0.52999,0.8238,0.70367,0.45833,0.4573,0.13686,3.17891,1.06606,1.53541,0.00102255,0.00102255,0.00102255
783,1992.63,1.07999,0.50433,0.84203,0.72408,0.45833,0.48898,0.15924,3.13586,1.14634,1.51564,0.00102172,0.00102172,0.00102172
784,1995.27,1.12405,0.51604,0.82289,0.73694,0.46736,0.51948,0.17223,3.10664,1.09267,1.51293,0.0010209,0.0010209,0.0010209
785,1997.78,1.15367,0.50775,0.82816,0.63543,0.58108,0.55585,0.17807,3.06611,0.98886,1.48368,0.00102007,0.00102007,0.00102007
786,2000.3,1.16454,0.51155,0.84513,0.72882,0.58333,0.61379,0.18898,3.07419,0.95403,1.4817,0.00101925,0.00101925,0.00101925
787,2002.76,1.19404,0.53481,0.82562,0.73085,0.67923,0.68267,0.19297,3.07269,0.93343,1.49226,0.00101842,0.00101842,0.00101842
788,2005.26,1.15238,0.51761,0.84815,0.72262,0.66667,0.60594,0.19393,3.06598,0.93726,1.50003,0.0010176,0.0010176,0.0010176
789,2007.78,1.1548,0.52831,0.82599,0.72262,0.66667,0.58548,0.18353,3.10894,0.96939,1.51281,0.00101677,0.00101677,0.00101677
790,2010.3,1.19634,0.52962,0.83417,0.75872,0.70833,0.63682,0.19362,3.10297,1.03414,1.5034,0.00101594,0.00101594,0.00101594
791,2012.76,1.11862,0.51508,0.83098,0.80869,0.75,0.68003,0.20384,3.03967,1.02172,1.50105,0.00101512,0.00101512,0.00101512
792,2015.36,1.16068,0.54054,0.84423,0.74573,0.75,0.6586,0.19194,3.00382,0.9867,1.51026,0.00101429,0.00101429,0.00101429
793,2017.91,1.19786,0.53348,0.86501,0.81579,0.79167,0.70007,0.20845,2.94403,0.99255,1.47245,0.00101347,0.00101347,0.00101347
794,2020.5,1.09223,0.50315,0.83593,0.75585,0.70833,0.62888,0.19715,2.98881,1.03722,1.46433,0.00101264,0.00101264,0.00101264
795,2023.12,1.10345,0.49811,0.84247,0.72101,0.66667,0.60658,0.20019,2.94967,1.04889,1.44868,0.00101182,0.00101182,0.00101182
796,2025.77,1.27875,0.54417,0.89327,0.76005,0.66016,0.60753,0.193,3.00984,1.03854,1.50286,0.00101099,0.00101099,0.00101099
797,2028.23,0.99458,0.47077,0.78588,0.70114,0.625,0.57508,0.18752,3.02362,1.01707,1.51779,0.00101017,0.00101017,0.00101017
798,2030.87,1.16645,0.51744,0.83877,0.75793,0.66667,0.6137,0.18754,3.02151,0.96628,1.50674,0.00100934,0.00100934,0.00100934
799,2033.38,1.15418,0.52434,0.83963,0.77726,0.66667,0.63593,0.21756,2.94502,0.93941,1.46141,0.00100852,0.00100852,0.00100852
800,2035.96,1.1701,0.52623,0.82832,0.78565,0.66667,0.62032,0.19454,2.99704,0.95789,1.49071,0.00100769,0.00100769,0.00100769
801,2038.48,1.18597,0.52158,0.8327,0.75401,0.66667,0.62056,0.20142,2.92652,0.96201,1.4656,0.00100687,0.00100687,0.00100687
802,2041,1.13283,0.50194,0.83121,0.71221,0.66667,0.59275,0.18878,2.96696,0.96086,1.48049,0.00100604,0.00100604,0.00100604
803,2043.53,1.17104,0.51971,0.83739,0.67273,0.66667,0.60055,0.18837,3.00296,0.96859,1.48923,0.00100522,0.00100522,0.00100522
804,2046.09,1.13363,0.5487,0.8402,0.67801,0.61454,0.51911,0.17299,3.06722,1.07378,1.51709,0.00100439,0.00100439,0.00100439
805,2048.61,1.10486,0.6613,0.79395,0.68438,0.58333,0.52794,0.16662,3.01117,1.12372,1.48941,0.00100357,0.00100357,0.00100357
806,2051.17,1.10414,0.49773,0.82361,0.59666,0.58333,0.47912,0.16355,3.04985,1.18865,1.52284,0.00100274,0.00100274,0.00100274
807,2053.76,1.11362,0.51377,0.82976,0.63053,0.64036,0.54774,0.16924,3.02833,1.16088,1.51239,0.00100192,0.00100192,0.00100192
808,2056.32,1.16383,0.51505,0.83151,0.75935,0.65773,0.59229,0.18301,2.94402,1.07734,1.47073,0.00100109,0.00100109,0.00100109
809,2058.84,1.08535,0.48298,0.7846,0.78381,0.79167,0.72914,0.21391,2.89727,0.98195,1.44497,0.00100027,0.00100027,0.00100027
810,2061.43,1.14707,0.51692,0.84383,0.71359,0.75,0.6824,0.21235,2.86398,0.97181,1.42184,0.000999442,0.000999442,0.000999442
811,2064.04,1.11871,0.52045,0.83084,0.82728,0.54167,0.61507,0.19298,2.99068,1.08337,1.46001,0.000998616,0.000998616,0.000998616
812,2066.72,1.12034,0.4953,0.82196,0.57372,0.58333,0.51339,0.17717,3.04405,1.10738,1.50575,0.000997791,0.000997791,0.000997791
813,2069.33,1.0673,0.47921,0.77682,0.61701,0.625,0.55353,0.18781,3.05973,1.1157,1.53035,0.000996966,0.000996966,0.000996966
814,2071.94,1.14338,0.52197,0.82572,0.62689,0.625,0.52443,0.16703,3.04866,1.07165,1.52672,0.000996141,0.000996141,0.000996141
815,2074.5,1.05279,0.49736,0.77271,0.63888,0.66667,0.53461,0.15194,3.13335,1.13783,1.5777,0.000995316,0.000995316,0.000995316
816,2077.13,1.23786,0.53536,0.84725,0.68095,0.66667,0.54078,0.15239,3.12464,1.23334,1.60691,0.000994491,0.000994491,0.000994491
817,2079.69,1.13783,0.50128,0.84327,0.69098,0.70833,0.58105,0.16155,3.14656,1.1433,1.5902,0.000993665,0.000993665,0.000993665
818,2082.16,1.14199,0.51707,0.82317,0.63776,0.625,0.55723,0.16966,3.08632,1.02726,1.5383,0.00099284,0.00099284,0.00099284
819,2084.71,1.16538,0.56488,0.84309,0.72637,0.66376,0.59358,0.17648,3.02933,1.02214,1.49632,0.000992015,0.000992015,0.000992015
820,2087.32,1.10717,0.51397,0.83462,0.73263,0.75,0.67759,0.20002,2.99224,1.02786,1.48371,0.00099119,0.00099119,0.00099119
821,2089.85,1.14833,0.54007,0.84085,0.8161,0.73997,0.72682,0.20519,2.90937,0.92409,1.45171,0.000990365,0.000990365,0.000990365
822,2092.5,1.11235,0.51191,0.81517,0.78141,0.79167,0.73755,0.22694,2.82889,0.89127,1.41464,0.00098954,0.00098954,0.00098954
823,2095.04,1.16309,0.50667,0.83657,0.75904,0.78768,0.73038,0.22741,2.79532,0.90005,1.40449,0.000988714,0.000988714,0.000988714
824,2097.62,1.06562,0.4964,0.77617,0.78158,0.74566,0.71862,0.20326,2.85208,0.9602,1.42229,0.000987889,0.000987889,0.000987889
825,2100.16,1.13215,0.50988,0.81792,0.72849,0.625,0.57491,0.18022,2.91552,0.97126,1.4562,0.000987064,0.000987064,0.000987064
826,2102.75,1.13143,0.52378,0.81638,0.62405,0.66667,0.54266,0.18651,3.00488,1.00474,1.4938,0.000986239,0.000986239,0.000986239
827,2105.29,1.04445,0.45838,0.81543,0.66158,0.65205,0.55622,0.18645,3.04369,1.05065,1.51135,0.000985414,0.000985414,0.000985414
828,2107.83,1.16254,0.49822,0.84876,0.57532,0.75,0.57817,0.17067,3.07857,1.15247,1.53131,0.000984589,0.000984589,0.000984589
829,2110.38,1.17297,0.51015,0.83256,0.53399,0.625,0.54036,0.17774,3.06567,1.30973,1.5119,0.000983763,0.000983763,0.000983763
830,2112.96,1.1326,0.51609,0.83415,0.66071,0.56845,0.58488,0.18229,3.07334,1.40874,1.5166,0.000982938,0.000982938,0.000982938
831,2115.47,1.13189,0.50662,0.8284,0.68307,0.54167,0.59494,0.18311,3.11094,1.36952,1.54757,0.000982113,0.000982113,0.000982113
832,2118.01,1.16928,0.52698,0.84567,0.57255,0.58333,0.55749,0.1802,3.15028,1.25412,1.58362,0.000981288,0.000981288,0.000981288
833,2120.56,1.0873,0.49892,0.84494,0.58977,0.58333,0.55028,0.17791,3.13188,1.11269,1.56985,0.000980463,0.000980463,0.000980463
834,2123.12,1.12544,0.50383,0.83987,0.6264,0.58333,0.50704,0.16762,3.06268,1.0265,1.53321,0.000979638,0.000979638,0.000979638
835,2125.73,1.09035,0.5529,0.82343,0.67493,0.625,0.55259,0.16575,3.0811,1.04468,1.52809,0.000978812,0.000978812,0.000978812
836,2128.38,1.16456,0.53367,0.83079,0.68063,0.625,0.5666,0.15376,3.12965,1.06993,1.54369,0.000977987,0.000977987,0.000977987
837,2130.93,1.00644,0.47341,0.78628,0.67181,0.58333,0.5449,0.15763,3.1535,1.1101,1.54114,0.000977162,0.000977162,0.000977162
838,2133.44,1.13983,0.50374,0.82423,0.58969,0.5,0.46364,0.14129,3.21583,1.1262,1.57216,0.000976337,0.000976337,0.000976337
839,2135.92,1.11061,0.52876,0.81612,0.6492,0.54167,0.47341,0.13893,3.24978,1.15286,1.59355,0.000975512,0.000975512,0.000975512
840,2138.45,1.12654,0.52277,0.82197,0.72668,0.58333,0.51806,0.15999,3.18567,1.17715,1.54053,0.000974687,0.000974687,0.000974687
841,2140.94,1.14905,0.49804,0.83348,0.7391,0.625,0.57566,0.17229,3.1062,1.15305,1.51419,0.000973861,0.000973861,0.000973861
842,2143.49,1.20541,0.52493,0.86792,0.72337,0.66667,0.60049,0.21421,2.94439,1.03359,1.44797,0.000973036,0.000973036,0.000973036
843,2146.07,1.03146,0.47133,0.77398,0.81194,0.75,0.74478,0.23144,2.7986,0.98717,1.38844,0.000972211,0.000972211,0.000972211
844,2148.63,1.05381,0.51028,0.83098,0.84529,0.70833,0.72174,0.23242,2.70714,1.02898,1.33946,0.000971386,0.000971386,0.000971386
845,2151.12,1.13519,0.51363,0.84109,0.89504,0.75,0.78976,0.23953,2.7213,0.97695,1.34579,0.000970561,0.000970561,0.000970561
846,2153.66,1.07981,0.5149,0.83061,0.75903,0.79167,0.7091,0.21147,2.78703,1.01768,1.37707,0.000969736,0.000969736,0.000969736
847,2156.19,1.15448,0.51035,0.83167,0.84054,0.65921,0.6919,0.20746,2.80626,1.11145,1.38218,0.00096891,0.00096891,0.00096891
848,2158.78,1.0975,0.48353,0.83743,0.75931,0.625,0.60974,0.2116,2.82428,1.25045,1.40558,0.000968085,0.000968085,0.000968085
849,2161.26,1.15459,0.51811,0.83193,0.71644,0.66667,0.62932,0.20868,2.80403,1.23379,1.39427,0.00096726,0.00096726,0.00096726
850,2163.84,1.09023,0.48581,0.84069,0.75354,0.70833,0.70411,0.2082,2.81565,1.20803,1.39446,0.000966435,0.000966435,0.000966435
851,2166.32,1.15038,0.50891,0.84377,0.73558,0.66667,0.70968,0.21689,2.80885,1.22667,1.40046,0.00096561,0.00096561,0.00096561
852,2168.94,1.11355,0.50562,0.82286,0.72497,0.66667,0.68286,0.20374,2.84745,1.04645,1.42412,0.000964785,0.000964785,0.000964785
853,2171.59,1.15945,0.50511,0.83824,0.66484,0.66667,0.5816,0.17071,2.8889,0.95697,1.44622,0.000963959,0.000963959,0.000963959
854,2174.12,1.15183,0.50897,0.83406,0.63912,0.66422,0.52138,0.16656,2.90695,0.96334,1.45972,0.000963134,0.000963134,0.000963134
855,2176.66,1.07029,0.49223,0.83382,0.64754,0.66667,0.56011,0.16692,2.87562,0.9589,1.43766,0.000962309,0.000962309,0.000962309
856,2179.25,1.10575,0.50335,0.82833,0.58833,0.625,0.51584,0.16456,2.93798,0.97505,1.45725,0.000961484,0.000961484,0.000961484
857,2181.85,1.06305,0.4932,0.82576,0.60734,0.66667,0.57408,0.16434,2.94635,0.98993,1.45802,0.000960659,0.000960659,0.000960659
858,2184.39,1.13447,0.52687,0.81863,0.67393,0.70833,0.61523,0.17003,2.95705,0.99115,1.46426,0.000959834,0.000959834,0.000959834
859,2186.91,1.11447,0.50017,0.82171,0.63875,0.73706,0.61391,0.18377,2.911,0.94312,1.4715,0.000959008,0.000959008,0.000959008
860,2189.53,1.16419,0.50548,0.82997,0.64728,0.70833,0.55716,0.16328,2.93057,0.95595,1.49314,0.000958183,0.000958183,0.000958183
861,2192.05,1.12924,0.50596,0.83168,0.6994,0.58174,0.53633,0.14629,2.94011,0.98063,1.50029,0.000957358,0.000957358,0.000957358
862,2194.53,1.09925,0.50841,0.82384,0.58792,0.54167,0.43327,0.12409,3.00538,0.96764,1.54269,0.000956533,0.000956533,0.000956533
863,2197.04,1.12894,0.51435,0.82804,0.72047,0.66667,0.58486,0.15363,3.02173,0.95409,1.55809,0.000955708,0.000955708,0.000955708
864,2199.64,1.07473,0.49433,0.83565,0.65968,0.58333,0.4875,0.15029,3.09811,0.993,1.60063,0.000954883,0.000954883,0.000954883
865,2202.12,1.12935,0.51485,0.84828,0.75269,0.66667,0.59679,0.15865,3.05905,1.01479,1.56108,0.000954057,0.000954057,0.000954057
866,2204.68,1.19021,0.51607,0.86019,0.75197,0.66667,0.61478,0.17487,3.03356,1.00848,1.54555,0.000953232,0.000953232,0.000953232
